video_id	caption	start	end	duration	phase	idx
v_1SQAnbh_lcM	She pours water on the knife sharpener and continues sharpening the knife	88.53	94.13	224.12	train	10573
v_1SQAnbh_lcM	She picks up a knife sharpener and sharpens the knife	136.71	169.21	224.12	train	10574
v_NK0WynwKc34	A small baby hits a bongo in a room	0.0	8.87	19.71	train	10575
v_NK0WynwKc34	The baby stops and takes something off his hand	8.97	14.69	19.71	train	10576
v_NK0WynwKc34	The baby goes back to playing the drum	14.98	19.71	19.71	train	10577
v_k2vkwy2vdP4	A man is riding a water motorboat in the ocean	0.0	12.55	89.67	train	10597
v_k2vkwy2vdP4	Beside him appears a man on a surfboard	14.35	60.08	89.67	train	10598
v_k2vkwy2vdP4	The man on the surfboard speeds past, leaving him in his wake	61.42	89.67	89.67	train	10599
v_aS6Qv9N5mG0	A small group of people are seen playing games with one another in a large gymnasium	0.0	20.83	26.7	train	10600
v_aS6Qv9N5mG0	Many people watch on the sidelines an the people pass a bad mitten back and fourth to one another	2.67	26.7	26.7	train	10601
v_gCx-ucvPhDY	A man in a black Speedo is standing on a diving board with his hand down on his sides	0.0	1.96	5.6	train	10602
v_gCx-ucvPhDY	He then begins running and does two hops to get to the end of the board	2.01	4.34	5.6	train	10603
v_gCx-ucvPhDY	Finally,he is at the end of the diving board and does a flip into the water as the crowd on the side watches	4.37	5.6	5.6	train	10604
v_6dJrQV3Jzbw	A large group of people are seen running down a field playing a game of lacrosse	0.0	36.62	162.75	train	10605
v_6dJrQV3Jzbw	The people hit the ball all along the field while a ref watches them on the side	37.43	118.81	162.75	train	10606
v_6dJrQV3Jzbw	The group continue to play together while the camera moves back and fourth	101.72	158.68	162.75	train	10607
v_BNa85xIhNqA	A large kite is seen flying over a beach with people wandering around on the sides	0.0	33.8	109.03999999999999	train	10608
v_BNa85xIhNqA	A man is seen flying the large kite while others watch him on the side	33.8	80.69	109.03999999999999	train	10609
v_BNa85xIhNqA	Another kite is shown flying beside his and leads into a show of the ocean	76.87	107.95	109.03999999999999	train	10610
v_ZN9kbYULUtw	A young boy is seen stretching in a circle while taking his shirt off and looking off into the distance	0.49	25.9	97.72999999999999	train	10611
v_ZN9kbYULUtw	The boy then begins performing various martial arts in front of a large crowd	23.94	69.88	97.72999999999999	train	10612
v_ZN9kbYULUtw	The boy continues kicking and spinning around while ending to bow to the camera	58.15	96.76	97.72999999999999	train	10613
v_Gi9aPJOgn6M	A car commercial begins with numerous people washing a vehicle as it goes through a professional car wash	0.0	21.99	30.12	train	10616
v_Gi9aPJOgn6M	The people stand in a group, waving their rags in the air at the camera, as if to say goodbye	22.29	25.15	30.12	train	10617
v_Gi9aPJOgn6M	Then it cuts to a final screen advertising the name of the service	25.3	30.12	30.12	train	10618
v_z60D7p37Lws	A woman spins a young boy in circles	0.0	21.82	80.8	train	10619
v_z60D7p37Lws	The boy is holding a long stick and wearing a blindfold	0.0	75.15	80.8	train	10620
v_z60D7p37Lws	The woman stops spinning the boy and aims him at a pinata hanging from the ceiling	22.22	25.45	80.8	train	10621
v_z60D7p37Lws	The boy swings and hits the pinata once	29.9	33.13	80.8	train	10622
v_z60D7p37Lws	He then swings and misses many times	34.34	75.15	80.8	train	10623
v_z60D7p37Lws	The boy finally gives up and takes the blindfold off	75.15	77.17	80.8	train	10624
v_z60D7p37Lws	A different woman walks in and stops near the pinata	77.57	80.81	80.8	train	10625
v_yeQDfh6K6Sc	A man turns on a camera	0.0	2.28	41.4	train	10631
v_yeQDfh6K6Sc	A man in a black shirt is squatting on a couch and smoking hookah	2.9	41.4	41.4	train	10632
v_yeQDfh6K6Sc	The man attempts to blow smoke rings	13.25	17.6	41.4	train	10633
v_yeQDfh6K6Sc	The man blows smoke directly at the camera	24.43	27.12	41.4	train	10634
v_yeQDfh6K6Sc	The man again proceeds to blow smoke directly at the camera	38.71	40.37	41.4	train	10635
v_yeQDfh6K6Sc	The man reaches to turn the camera off	39.75	41.4	41.4	train	10636
v_Us795clHJmw	A woman spins a blindfold person holding a stick on front a piñata	0.0	5.73	30.95	train	10641
v_Us795clHJmw	Then, the person hits the strong, while the piñata is moving	5.88	28.94	30.95	train	10642
v_Us795clHJmw	The person laugh and the woman approach her	28.94	30.95	30.95	train	10643
v_4QqoWbK2ELc	A person prepares to bungee jump over a body of water while onlookers watch from the ground	0.45	90.29	90.28999999999999	train	10644
v_4QqoWbK2ELc	The person is sitting down, first, strapped into bungee jumping gear	0.9	9.03	90.28999999999999	train	10645
v_4QqoWbK2ELc	The person stands at the edge of a wooden jumping surface as onlookers watch from the ground	10.84	18.06	90.28999999999999	train	10646
v_4QqoWbK2ELc	The person jumps off of the edge and falls down as the camera follows and reveals that this is a man who has jumped, and the man is smiling and laughing as he flails in the air just above the water	25.73	90.29	90.28999999999999	train	10647
v_8ycO15nH8YM	We see a title screen on white	0.0	2.8	186.68	train	10655
v_8ycO15nH8YM	A lady has a cake turned upside down she puts back in the tray	3.73	21.47	186.68	train	10656
v_8ycO15nH8YM	The lady slices parts of the cake and flips it again	21.47	81.21	186.68	train	10657
v_8ycO15nH8YM	The lady cuts the edges off the cake	79.34	151.21	186.68	train	10658
v_8ycO15nH8YM	The lady moves everything and brings it back	151.21	181.08	186.68	train	10659
v_8ycO15nH8YM	We then see the ending credits	182.01	186.68	186.68	train	10660
v_ckzLOLHjP44	We see men on a lacrosse field playing a game	0.0	32.46	32.46	train	10663
v_ckzLOLHjP44	A man hits the ball and the men run on the field	1.3	7.79	32.46	train	10664
v_ckzLOLHjP44	We see a man in red run on the screen and walk back	8.76	13.15	32.46	train	10665
v_4mRdgV8t4KY	People are riding horses in an indoor arena	0.0	189.31	189.31	train	10669
v_4mRdgV8t4KY	People are sitting outside the arena watching them	49.22	51.11	189.31	train	10670
v_4mRdgV8t4KY	They stop the horses and the girl turns around	186.47	189.31	189.31	train	10671
v_hANXaoStVR0	There's a man in the swimming pool playing water polo	3.13	12.77	25.03	train	10672
v_hANXaoStVR0	He is in the pool playing water polo with a yellow ball and two other people	12.77	21.15	25.03	train	10673
v_hANXaoStVR0	He throws the ball across and the people sitting by the pool and watching him play cheer loudly	21.15	23.91	25.03	train	10674
v_jNGa0jPAMjI	A seated man looks at a clipboard	3.08	6.48	61.7	train	10687
v_jNGa0jPAMjI	The man begins smoking from a large pipe	6.48	58.3	61.7	train	10688
v_jNGa0jPAMjI	The camera pans down to show the various items on the table before him	14.5	35.78	61.7	train	10689
v_jNGa0jPAMjI	The camera pans back up to the man	35.17	57.99	61.7	train	10690
v_aEWVDbV76_Q	People sail in a boat in a river, and a man pulls a string of a person that sets up to perform water ski	0.0	25.23	157.69	train	10691
v_aEWVDbV76_Q	Then, the person water ski behind the boat while people watch	26.02	56.77	157.69	train	10692
v_aEWVDbV76_Q	The person falls in the water, but stands again and continues doing water ski	56.77	121.42	157.69	train	10693
v_aEWVDbV76_Q	A boat appears in the river behind the person, while the person water ski	94.61	130.88	157.69	train	10694
v_aEWVDbV76_Q	The person falls again in the water, the people in the boat laugh and a man does thumbs up	134.82	157.69	157.69	train	10695
v_1TWdrO8cCxA	A girl with a jump rope is in athletic shorts and a t-shirt, holding a jump-rope	0.0	3.32	82.97	train	10699
v_1TWdrO8cCxA	She begins to preform complicated stunts, such as hand-stands, flips, and the splits while jumping rope	3.32	47.29	82.97	train	10700
v_1TWdrO8cCxA	She has a brief mishap as she drops the jump rope and then picks it up to resume her performance	48.95	50.19	82.97	train	10701
v_1TWdrO8cCxA	Many people are sitting on the sidelines, some watching as an audience, some are judges, some are filming the event	0.0	82.97	82.97	train	10702
v_p3LvCbxC_ZE	A camera pans around a large yard to show two people moving a wooden bar	0.0	27.17	113.2	train	10703
v_p3LvCbxC_ZE	One man then steps on the bar and begins using a tool to cut down hedges	25.47	87.16	113.2	train	10704
v_p3LvCbxC_ZE	The man looks back to the speak to the camera and the men move the bar	72.45	109.24	113.2	train	10705
v_IIAg_MFuCoY	We see a couple dance on a dance floor in a club	0.0	200.46	200.46	train	10716
v_IIAg_MFuCoY	We see a man looks in the camera and opens his mouth as a group of people walk past	66.15	75.17	200.46	train	10717
v_IIAg_MFuCoY	A man in a black shirt walks past the camera and stands their for a moment	103.24	116.27	200.46	train	10718
v_IIAg_MFuCoY	The lady shimmy's and bends down to the ground and back up	138.32	152.35	200.46	train	10719
v_IIAg_MFuCoY	The man dips the woman and the smile at the camera	193.44	200.46	200.46	train	10720
v_UaCSf-kW2Ho	People are sitting down in chairs playing drums	0.0	95.13	95.13	train	10723
v_UaCSf-kW2Ho	People are walking past on the sidewalk	5.71	95.13	95.13	train	10724
v_UaCSf-kW2Ho	A person pushing a stroller walks behind them	11.89	37.1	95.13	train	10725
v_cM67XJS7yM8	A woman is seen looking at the camera then crying and hugging a group of people	0.0	9.59	41.7	train	10726
v_cM67XJS7yM8	Shots of people playing shuffle board are shown followed by people celebrating and the woman speaking to the camera	9.59	33.15	41.7	train	10727
v_cM67XJS7yM8	More shots of celebrating are shown and the team mates all hug one another	34.82	41.7	41.7	train	10728
v_s4pnHlWlt5k	A young boy is standing in the grass swinging a bat at a pinata	0.0	39.56	53.45	train	10729
v_s4pnHlWlt5k	People are watching the boy	0.0	53.45	53.45	train	10730
v_s4pnHlWlt5k	A girl in a blue swimsuit takes the bat and starts swinging at the pinata	40.36	53.45	53.45	train	10731
v_fEsTL9tYOVc	We see a GoPro and the title card	0.0	3.2	213.51	train	10732
v_fEsTL9tYOVc	We see the water and a boat full of people riding on the water and put on wet suits and enter the water	7.47	34.16	213.51	train	10733
v_fEsTL9tYOVc	We see the people underwater swimming around	34.16	197.49	213.51	train	10734
v_fEsTL9tYOVc	A person is swimming in a crevasse	48.04	79.0	213.51	train	10735
v_fEsTL9tYOVc	We see an animal on a rock	64.05	68.32	213.51	train	10736
v_fEsTL9tYOVc	We see part of a ship	86.47	96.08	213.51	train	10737
v_fEsTL9tYOVc	We are shown various sea life	96.08	123.83	213.51	train	10738
v_fEsTL9tYOVc	We see the people near the ship	121.7	129.17	213.51	train	10739
v_fEsTL9tYOVc	People are holding a large sea-slug	136.65	165.47	213.51	train	10740
v_fEsTL9tYOVc	We see a large underwater turtle on the ground	180.41	187.89	213.51	train	10741
v_fEsTL9tYOVc	Bubble float to the surface and the video ends	196.43	213.51	213.51	train	10742
v_2NAs35b7fck	A group of men are playing soccer	0.0	42.83	158.62	train	10758
v_2NAs35b7fck	One player kicks the ball into the goal before going for the opposing goal	45.21	136.41	158.62	train	10759
v_2NAs35b7fck	They continue fighting over the ball for an extended period	138.0	158.62	158.62	train	10760
v_VOnP9N7FAT8	A woman is sitting down in a chair playing an accordion	0.0	175.84	190.1	train	10763
v_VOnP9N7FAT8	She stops playing and puts her arm down	165.39	170.14	190.1	train	10764
v_VOnP9N7FAT8	Words flash onto the screen	172.04	190.1	190.1	train	10765
v_ORVjNqVSLe0	A person shaves the back legs of a man using a shaver while he is lying face down	0.0	111.33	187.11	train	10766
v_ORVjNqVSLe0	Then the man turns face up, and the person starts to shave the legs	113.2	168.4	187.11	train	10767
v_ORVjNqVSLe0	After, the person uses a machine on the legs, and then a picture shows the legs before and after shave	169.33	176.82	187.11	train	10768
v_7NMds32-lMc	Men are lifting heavy weights over their head several times	0.0	237.49	237.49	train	10779
v_7NMds32-lMc	A man in a blue shirt is watching one of the men	52.25	57.0	237.49	train	10780
v_7NMds32-lMc	A man in a gray shirt is mimicking the person lifting the weight	98.56	102.12	237.49	train	10781
v_lGRZ3F7tW2c	A large group of kids are seen practicing basketball drills on a court and passing the ball quickly to one another	0.0	35.89	140.76	train	10782
v_lGRZ3F7tW2c	Several boys make baskets while still speaking to one another an the coach moves in and speaks to the boys	35.19	105.57	140.76	train	10783
v_lGRZ3F7tW2c	He walks away and more drills are shown with the boys	102.05	140.76	140.76	train	10784
v_nUghBtcrTPA	Two men are fighting in an asian art form outside	0.0	67.55	128.68	train	10794
v_nUghBtcrTPA	They are taking swings and hits as well as kicks at each other throughout	70.77	128.68	128.68	train	10795
v_GAEavSUmQRk	A man in glasses speaks to the camera	0.0	216.34	216.34	train	10802
v_GAEavSUmQRk	He demonstrates a key around his neck and points to his trumpet	19.47	28.12	216.34	train	10803
v_GAEavSUmQRk	He attaches the key to the trumpet and continues to speak and demonstrate important features of the trumpet	30.29	216.34	216.34	train	10804
v_tPZYyaX63yE	A person is holding a red leaf blower	2.98	8.01	31.42	train	10808
v_tPZYyaX63yE	They begin to blow the leaves in the yard	8.17	27.8	31.42	train	10809
v_tPZYyaX63yE	They show the leaf blower again	28.9	31.42	31.42	train	10810
v_S-VSs8o98Ho	Cigarettes are placed down on a table	0.0	13.44	49.78	train	10817
v_S-VSs8o98Ho	Someone shuffles cards onto the table	9.71	33.6	49.78	train	10818
v_S-VSs8o98Ho	A man pushes a broom behind them	27.13	33.6	49.78	train	10819
v_S-VSs8o98Ho	They continue playing cards at the table	30.37	49.78	49.78	train	10820
v_tCkHrK6mRME	A video leads into several clips of a man performing tricks with a dog	4.34	47.16	124.11	train	10821
v_tCkHrK6mRME	The man continues performing tricks with the dog as the camera captures him from several angles as well as others doing tricks with their dogs	43.44	120.39	124.11	train	10822
v_HadTAlDM5YM	A man is speaking into a microphone	0.0	5.25	131.19	train	10823
v_HadTAlDM5YM	A man wearing a black cape is getting his beard shaved	6.56	24.27	131.19	train	10824
v_HadTAlDM5YM	A person puts a white towel over the man's face	24.27	33.45	131.19	train	10825
v_HadTAlDM5YM	He puts shaving cream on the man's face	40.01	49.2	131.19	train	10826
v_HadTAlDM5YM	He then puts a towel over the mans face again	49.85	60.35	131.19	train	10827
v_HadTAlDM5YM	He then shaves the mans beard with a razor	59.69	87.9	131.19	train	10828
